Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-07-12,196.6,206.22,192.6,196.8,9081596,0.0,0.0
2016-07-13,199.77,207.07,194.63,201.77,5020538,0.0,0.0
2016-07-14,191.53,196.64,193.42,195.44,1353385,0.0,0.0
2016-07-15,194.45,202.63,190.85,193.19,8551897,0.0,0.0
2016-07-18,195.07,198.63,191.83,193.31,6402262,0.0,0.0
2016-07-19,197.27,200.66,186.13,193.59,6162069,0.0,0.0
2016-07-20,188.63,195.22,185.72,191.94,9076575,0.0,0.0
2016-07-21,196.88,195.59,191.24,194.43,6375811,0.0,0.0
2016-07-22,193.07,194.12,185.87,190.37,4060039,0.0,0.0
2016-07-25,192.03,198.18,189.09,189.93,8627928,0.0,0.0
2016-07-26,187.93,192.21,186.38,190.48,7359437,0.0,0.0
2016-07-27,190.19,197.69,186.42,192.53,2905712,0.0,0.0
2016-07-28,195.84,195.77,192.22,195.37,8721414,0.0,0.0
2016-07-29,194.54,197.44,186.91,191.07,7473206,0.0,0.0
2016-08-01,183.52,193.92,180.42,185.31,1475440,0.0,0.0
2016-08-02,188.63,197.04,188.98,190.13,5792238,0.0,0.0
2016-08-03,188.94,196.9,185.74,191.49,4417636,0.0,0.0
2016-08-04,190.44,194.54,179.57,188.72,9303433,0.0,0.0
2016-08-05,192.27,202.09,188.91,194.67,7000170,0.0,0.0
2016-08-08,195.14,201.3,189.34,195.22,5757909,0.0,0.0
2016-08-09,197.5,203.26,194.73,199.92,8246569,0.0,0.0
2016-08-10,199.78,202.15,199.44,200.29,6924766,0.0,0.0
2016-08-11,209.13,213.21,205.76,208.64,4123021,0.0,0.0
2016-08-12,216.09,226.15,206.11,216.07,3950955,0.0,0.0
2016-08-15,214.89,223.03,214.71,215.11,4026910,0.0,0.0
2016-08-16,219.86,229.49,219.26,219.39,7665972,0.0,0.0
2016-08-17,226.54,227.73,221.39,222.33,5662093,0.0,0.0
2016-08-18,228.38,235.55,225.83,228.53,4862345,0.0,0.0
2016-08-19,227.26,225.08,223.05,224.24,3158379,0.0,0.0
2016-08-22,229.87,229.64,221.68,227.42,1557518,0.0,0.0
2016-08-23,228.04,239.05,230.97,232.35,1474695,0.0,0.0
2016-08-24,220.22,233.65,222.97,224.3,4941098,0.0,0.0
2016-08-25,218.41,228.35,216.23,219.1,1359302,0.0,0.0
2016-08-26,210.87,215.0,204.2,210.27,3991840,0.0,0.0
2016-08-29,208.13,212.55,208.13,209.25,1895452,0.0,0.0
2016-08-30,216.35,220.49,202.09,212.35,8785639,0.0,0.0
2016-08-31,216.96,225.41,211.17,218.84,6676933,0.0,0.0
2016-09-01,221.53,224.27,213.99,219.27,3537265,0.0,0.0
2016-09-02,222.5,230.13,216.05,226.53,5370708,0.0,0.0
2016-09-05,220.8,230.44,213.66,220.39,3247697,0.0,0.0
2016-09-06,213.49,216.64,203.91,212.99,5632679,0.0,0.0
2016-09-07,216.81,213.92,212.69,212.86,4392875,0.0,0.0
2016-09-08,216.17,221.07,213.74,214.6,9393100,0.0,0.0
2016-09-09,215.27,220.74,213.21,214.57,7897124,0.0,0.0
2016-09-12,207.03,209.98,196.75,205.8,9093240,0.0,0.0
2016-09-13,203.97,211.95,204.19,205.54,2816154,0.0,0.0
2016-09-14,201.69,209.38,192.66,200.28,3708696,0.0,0.0
2016-09-15,202.85,204.93,195.38,203.06,3032105,0.0,0.0
2016-09-16,203.23,210.96,204.24,204.65,5217012,0.0,0.0
2016-09-19,198.57,202.39,191.02,200.91,2173178,0.0,0.0
2016-09-20,198.35,200.97,191.29,198.94,6088743,0.0,0.0
2016-09-21,194.41,195.03,194.49,194.83,8349897,0.0,0.0
2016-09-22,194.98,203.3,193.84,194.68,9219067,0.0,0.0
2016-09-23,195.59,202.35,190.26,198.5,9418550,0.0,0.0
2016-09-26,196.06,202.0,185.52,194.68,4270635,0.0,0.0
2016-09-27,195.42,205.97,194.03,196.74,7307275,0.0,0.0
2016-09-28,192.46,202.21,185.7,194.75,8181982,0.0,0.0
2016-09-29,190.9,198.85,191.15,191.76,3544889,0.0,0.0
2016-09-30,192.54,194.36,182.04,191.45,7459085,0.0,0.0
2016-10-03,189.85,196.74,184.04,187.58,4910778,0.0,0.0
2016-10-04,188.92,193.67,183.92,185.6,2968945,0.0,0.0
2016-10-05,180.47,184.2,174.39,181.24,6473902,0.0,0.0
2016-10-06,186.41,192.65,181.46,188.46,1526121,0.0,0.0
2016-10-07,186.18,191.51,184.21,188.68,4193175,0.0,0.0
2016-10-10,186.76,189.86,185.6,186.14,8959090,0.0,0.0
2016-10-11,188.26,188.45,181.44,187.03,4774012,0.0,0.0
2016-10-12,186.74,193.25,182.87,186.7,1066177,0.0,0.0
2016-10-13,182.54,192.4,179.82,185.97,4314250,0.0,0.0
2016-10-14,188.36,197.57,184.38,188.35,9189371,0.0,0.0
2016-10-17,193.57,198.15,185.73,191.29,8779296,0.0,0.0
2016-10-18,188.5,193.69,184.86,189.36,9700355,0.0,0.0
2016-10-19,189.99,193.8,186.49,187.27,5325039,0.0,0.0
2016-10-20,185.72,186.98,181.22,186.34,8899744,0.0,0.0
2016-10-21,178.26,179.67,170.5,177.85,1491492,0.0,0.0
2016-10-24,171.11,180.94,168.13,172.55,5224661,0.0,0.0
2016-10-25,175.17,184.96,174.65,177.35,2161641,0.0,0.0
2016-10-26,183.07,186.01,176.13,183.28,3047334,0.0,0.0
2016-10-27,185.67,183.97,179.42,182.46,4087240,0.0,0.0
2016-10-28,182.28,193.77,180.17,184.65,9020260,0.0,0.0
2016-10-31,189.49,190.17,179.3,185.89,1451578,0.0,0.0
2016-11-01,195.71,198.39,190.32,197.43,2658712,0.0,0.0
2016-11-02,204.17,202.35,201.73,201.95,2209900,0.0,0.0
2016-11-03,200.96,206.25,195.43,201.54,1243959,0.0,0.0
2016-11-04,199.86,205.53,197.68,197.79,9039740,0.0,0.0
2016-11-07,191.35,195.68,186.4,191.53,4502877,0.0,0.0
2016-11-08,191.14,200.94,183.81,192.41,6535627,0.0,0.0
2016-11-09,189.66,198.38,180.47,189.59,5075423,0.0,0.0
2016-11-10,181.66,186.86,175.46,184.29,6218466,0.0,0.0
2016-11-11,181.31,184.57,179.46,182.0,9989136,0.0,0.0
2016-11-14,175.18,178.65,173.0,178.16,2390687,0.0,0.0
2016-11-15,182.48,188.31,179.55,184.26,3848114,0.0,0.0
2016-11-16,191.1,188.41,184.75,187.6,9502366,0.0,0.0
2016-11-17,190.74,190.8,182.31,187.66,1055654,0.0,0.0
2016-11-18,190.15,201.15,184.14,193.31,2453029,0.0,0.0
2016-11-21,189.94,203.01,188.5,193.71,3318687,0.0,0.0
2016-11-22,192.24,194.75,183.87,190.47,9958793,0.0,0.0
2016-11-23,196.63,199.19,191.08,196.36,4650807,0.0,0.0
2016-11-24,201.38,200.26,188.87,198.58,5484997,0.0,0.0
2016-11-25,194.9,200.43,192.35,194.56,7254731,0.0,0.0
2016-11-28,194.78,198.91,184.31,193.91,4338763,0.0,0.0
2016-11-29,189.74,197.98,188.99,190.62,4122630,0.0,0.0
2016-11-30,185.32,189.44,178.19,185.44,8146130,0.0,0.0
2016-12-01,191.31,194.41,185.74,188.97,3144607,0.0,0.0
2016-12-02,194.4,198.48,191.33,196.28,1081783,0.0,0.0
2016-12-05,190.47,197.07,186.01,190.89,9702716,0.0,0.0
2016-12-06,190.35,198.65,184.79,193.13,6122858,0.0,0.0
2016-12-07,192.38,198.99,185.15,190.71,4348392,0.0,0.0
2016-12-08,188.15,189.82,184.63,188.95,8803541,0.0,0.0
2016-12-09,190.23,189.09,177.78,186.81,3228684,0.0,0.0
2016-12-12,187.1,186.87,175.45,183.67,4990951,0.0,0.0
2016-12-13,185.32,186.89,179.1,183.94,3461270,0.0,0.0
2016-12-14,177.72,187.64,180.51,180.98,4476589,0.0,0.0
2016-12-15,181.98,185.26,179.17,182.05,3886602,0.0,0.0
2016-12-16,185.41,183.7,179.14,181.96,4700020,0.0,0.0
2016-12-19,184.68,185.21,175.95,181.18,3174411,0.0,0.0
2016-12-20,178.74,184.04,171.61,177.98,1797205,0.0,0.0
2016-12-21,176.69,181.97,175.45,176.01,7656230,0.0,0.0
2016-12-22,175.4,180.65,171.24,178.76,8594315,0.0,0.0
2016-12-23,178.0,184.8,178.68,180.64,9579764,0.0,0.0
2016-12-26,176.12,177.84,175.44,177.2,6582113,0.0,0.0
2016-12-27,176.15,182.48,176.53,177.64,3148765,0.0,0.0
2016-12-28,181.87,182.33,176.69,180.4,2957076,0.0,0.0
2016-12-29,177.79,177.67,171.06,174.47,9591997,0.0,0.0
2016-12-30,173.4,183.51,174.32,176.45,3852137,0.0,0.0
2017-01-02,176.13,176.52,169.79,174.2,8724906,0.0,0.0
2017-01-03,177.59,183.72,173.1,176.27,3815507,0.0,0.0
2017-01-04,170.27,174.2,167.58,173.67,4682643,0.0,0.0
2017-01-05,169.27,170.25,161.68,167.49,3736851,0.0,0.0
2017-01-06,161.77,168.7,159.74,162.12,7543166,0.0,0.0
2017-01-09,160.57,167.98,154.34,162.36,6960861,0.0,0.0
2017-01-10,161.04,168.26,155.81,163.28,7766183,0.0,0.0
2017-01-11,160.25,164.97,158.21,160.41,4003989,0.0,0.0
2017-01-12,162.99,167.25,155.32,162.54,6685501,0.0,0.0
2017-01-13,155.54,161.3,156.82,157.22,5428015,0.0,0.0
2017-01-16,157.12,159.53,155.66,157.09,3905288,0.0,0.0
2017-01-17,151.12,155.34,149.81,153.36,9349711,0.0,0.0
2017-01-18,149.06,158.01,146.08,151.44,7982895,0.0,0.0
2017-01-19,149.32,157.79,145.84,151.66,6795171,0.0,0.0
2017-01-20,150.0,155.35,144.82,149.13,5125271,0.0,0.0
2017-01-23,148.88,151.97,147.8,148.06,1733024,0.0,0.0
2017-01-24,151.38,154.4,148.9,151.11,2200747,0.0,0.0
2017-01-25,147.43,154.61,143.5,149.44,1938817,0.0,0.0
2017-01-26,152.18,153.12,145.35,152.01,5205348,0.0,0.0
2017-01-27,150.84,149.45,143.83,148.65,8453672,0.0,0.0
2017-01-30,147.97,155.01,149.74,150.3,1443780,0.0,0.0
2017-01-31,153.23,156.7,153.66,154.71,4465522,0.0,0.0
2017-02-01,149.11,154.08,142.65,147.14,7393163,0.0,0.0
2017-02-02,143.57,145.69,139.54,144.87,6751970,0.0,0.0
2017-02-03,145.23,149.11,139.3,146.62,3512174,0.0,0.0
2017-02-06,147.24,152.89,145.91,146.09,7527937,0.0,0.0
2017-02-07,150.05,153.41,140.08,147.25,1587490,0.0,0.0
2017-02-08,146.4,151.53,140.84,145.55,2155149,0.0,0.0
2017-02-09,148.27,150.61,138.7,145.87,4952175,0.0,0.0
2017-02-10,147.39,145.78,142.85,145.49,7313491,0.0,0.0
2017-02-13,148.52,152.38,148.55,148.96,5221224,0.0,0.0
2017-02-14,148.66,156.75,144.99,149.79,5727864,0.0,0.0
2017-02-15,150.03,151.38,143.54,150.88,5300806,0.0,0.0
2017-02-16,150.68,152.37,144.6,149.71,7437900,0.0,0.0
2017-02-17,146.1,150.31,145.99,148.33,6899589,0.0,0.0
2017-02-20,149.29,147.41,142.72,147.12,9017489,0.0,0.0
2017-02-21,145.84,151.68,144.94,148.35,7036885,0.0,0.0
2017-02-22,146.71,153.22,145.38,147.18,8549554,0.0,0.0
2017-02-23,148.4,154.6,146.3,148.1,2732438,0.0,0.0
2017-02-24,156.3,155.11,147.29,154.32,7840314,0.0,0.0
2017-02-27,156.7,157.47,150.46,157.09,4081556,0.0,0.0
2017-02-28,157.75,160.41,155.43,156.14,6241915,0.0,0.0
2017-03-01,157.95,161.47,158.47,159.97,1513021,0.0,0.0
2017-03-02,155.68,163.41,152.08,158.75,1441041,0.0,0.0
2017-03-03,151.3,156.72,146.11,152.36,4146529,0.0,0.0
2017-03-06,146.53,153.81,147.31,149.36,7617056,0.0,0.0
2017-03-07,145.24,148.35,139.67,143.85,7077077,0.0,0.0
2017-03-08,140.77,144.38,140.39,142.91,2168713,0.0,0.0
2017-03-09,145.68,147.87,136.89,143.03,6655124,0.0,0.0
2017-03-10,149.75,149.26,147.12,147.9,6208808,0.0,0.0
2017-03-13,150.15,153.54,143.12,148.94,8510124,0.0,0.0
2017-03-14,150.44,148.78,142.82,148.36,3575215,0.0,0.0
2017-03-15,153.66,155.73,148.53,150.9,1300812,0.0,0.0
2017-03-16,145.52,148.48,143.1,144.3,2583012,0.0,0.0
2017-03-17,147.46,146.76,141.47,145.05,2905429,0.0,0.0
2017-03-20,147.36,148.42,141.77,147.36,9206066,0.0,0.0
2017-03-21,141.55,144.13,138.46,143.08,2410843,0.0,0.0
2017-03-22,147.91,151.42,142.07,146.42,3785163,0.0,0.0
2017-03-23,150.34,150.79,144.5,147.49,3630240,0.0,0.0
2017-03-24,146.71,148.49,143.74,146.33,3270904,0.0,0.0
2017-03-27,150.61,155.04,146.29,148.26,1931275,0.0,0.0
2017-03-28,153.01,160.16,148.03,155.07,9714942,0.0,0.0
2017-03-29,156.81,159.23,148.35,155.71,3714281,0.0,0.0
2017-03-30,154.01,158.03,154.18,156.56,2294811,0.0,0.0
2017-03-31,157.03,156.01,151.92,155.2,2272451,0.0,0.0
2017-04-03,150.79,153.63,147.73,152.64,1878490,0.0,0.0
2017-04-04,157.25,156.54,148.08,155.25,4186581,0.0,0.0
2017-04-05,153.75,157.68,148.57,152.67,7144040,0.0,0.0
2017-04-06,150.14,157.77,150.93,152.96,5100101,0.0,0.0
2017-04-07,153.59,158.33,147.26,151.58,9924619,0.0,0.0
2017-04-10,154.17,154.36,147.81,153.11,9819599,0.0,0.0
2017-04-11,152.62,161.8,148.91,154.21,8187002,0.0,0.0
2017-04-12,160.07,158.33,151.33,157.48,4445500,0.0,0.0
2017-04-13,155.57,160.87,152.6,155.95,3793338,0.0,0.0
2017-04-14,157.93,161.1,147.93,155.19,2573031,0.0,0.0
2017-04-17,150.73,158.89,146.62,152.23,1605561,0.0,0.0
2017-04-18,151.76,152.98,144.07,150.95,7489491,0.0,0.0
2017-04-19,149.3,154.13,146.7,152.17,4377892,0.0,0.0
2017-04-20,156.55,159.39,153.42,154.55,3115281,0.0,0.0
2017-04-21,152.36,156.73,148.7,151.78,1967054,0.0,0.0
2017-04-24,153.07,154.62,147.46,154.49,8377093,0.0,0.0
2017-04-25,157.27,166.69,157.08,158.76,6965738,0.0,0.0
2017-04-26,160.17,167.88,152.82,160.15,8155992,0.0,0.0
2017-04-27,169.33,167.37,158.12,166.24,2473560,0.0,0.0
2017-04-28,162.26,166.2,162.93,163.75,8343602,0.0,0.0
2017-05-01,158.75,162.78,159.05,159.76,9832450,0.0,0.0
2017-05-02,152.1,159.01,150.95,154.15,9875591,0.0,0.0
2017-05-03,156.11,165.36,156.61,158.84,1509630,0.0,0.0
2017-05-04,163.76,161.97,156.33,161.0,5470690,0.0,0.0
2017-05-05,162.24,167.68,157.32,160.9,7586854,0.0,0.0
2017-05-08,162.77,163.29,158.96,161.88,1636269,0.0,0.0
2017-05-09,161.46,161.18,154.09,158.32,5270802,0.0,0.0
2017-05-10,168.11,172.92,162.55,166.14,6358733,0.0,0.0
2017-05-11,167.35,174.04,163.23,166.66,6670168,0.0,0.0
2017-05-12,164.39,170.59,165.9,167.1,1150043,0.0,0.0
2017-05-15,167.66,177.02,167.61,169.61,7624318,0.0,0.0
2017-05-16,169.02,174.07,167.0,171.33,9637711,0.0,0.0
2017-05-17,171.54,179.51,164.75,172.18,7861250,0.0,0.0
2017-05-18,166.29,170.77,169.47,169.55,6279415,0.0,0.0
2017-05-19,167.86,175.13,166.8,171.23,4804179,0.0,0.0
2017-05-22,179.41,184.14,173.83,177.76,3097170,0.0,0.0
2017-05-23,180.52,190.06,177.26,182.63,3130484,0.0,0.0
2017-05-24,187.91,194.46,180.72,188.54,3324703,0.0,0.0
2017-05-25,186.32,194.8,180.46,186.71,5391101,0.0,0.0
2017-05-26,182.07,184.98,177.37,183.11,9960806,0.0,0.0
2017-05-29,183.22,187.13,178.3,182.74,9250804,0.0,0.0
2017-05-30,184.64,190.36,178.91,183.03,6276119,0.0,0.0
2017-05-31,186.86,191.74,185.33,187.13,3212367,0.0,0.0
2017-06-01,184.16,189.17,177.86,180.89,5797497,0.0,0.0
2017-06-02,183.75,192.4,181.45,186.51,4382390,0.0,0.0
2017-06-05,185.62,186.94,180.22,186.02,8001864,0.0,0.0
2017-06-06,183.83,186.56,183.01,184.52,9339268,0.0,0.0
2017-06-07,181.01,187.31,177.09,180.88,1757917,0.0,0.0
2017-06-08,173.48,183.6,169.15,174.98,6272275,0.0,0.0
2017-06-09,175.64,178.93,169.36,177.95,6832272,0.0,0.0
2017-06-12,180.28,180.49,171.91,178.3,7060777,0.0,0.0
2017-06-13,170.86,179.13,166.04,173.79,3978232,0.0,0.0
2017-06-14,168.63,171.48,161.01,169.38,7593514,0.0,0.0
2017-06-15,166.57,174.09,166.54,168.32,3531561,0.0,0.0
2017-06-16,170.68,177.6,171.99,174.03,8914537,0.0,0.0
2017-06-19,172.09,181.57,170.25,173.21,1063826,0.0,0.0
2017-06-20,165.71,173.81,161.15,168.09,2436997,0.0,0.0
2017-06-21,164.3,173.96,162.19,167.35,6602922,0.0,0.0
2017-06-22,168.32,169.09,163.45,166.52,8298416,0.0,0.0
2017-06-23,157.03,160.78,150.16,157.62,7946524,0.0,0.0
2017-06-26,160.1,161.34,150.46,157.53,1786751,0.0,0.0
2017-06-27,158.71,164.23,150.4,156.88,2808202,0.0,0.0
2017-06-28,157.8,165.55,152.38,159.14,9570340,0.0,0.0
2017-06-29,165.36,165.52,163.87,165.11,6182132,0.0,0.0
2017-06-30,172.02,174.36,168.77,168.91,1401292,0.0,0.0
2017-07-03,168.54,169.29,167.97,168.09,9390401,0.0,0.0
2017-07-04,161.25,169.93,157.69,164.45,5878137,0.0,0.0
2017-07-05,170.04,176.97,168.68,173.0,7159918,0.0,0.0
2017-07-06,173.19,177.65,166.66,173.29,2344434,0.0,0.0
2017-07-07,176.01,179.04,171.93,173.42,6518046,0.0,0.0
2017-07-10,173.55,174.79,165.08,173.43,1656086,0.0,0.0
2017-07-11,176.32,179.66,171.99,174.2,8360398,0.0,0.0
2017-07-12,173.47,182.29,169.42,173.78,7781280,0.0,0.0
2017-07-13,172.19,173.01,167.18,171.88,1805258,0.0,0.0
2017-07-14,172.51,173.64,162.83,170.08,1893138,0.0,0.0
2017-07-17,172.61,170.83,167.82,170.06,2160123,0.0,0.0
2017-07-18,169.12,174.35,167.44,168.29,4204605,0.0,0.0
2017-07-19,166.9,172.52,164.04,165.98,3121142,0.0,0.0
2017-07-20,163.93,172.35,159.14,166.41,8799361,0.0,0.0
2017-07-21,165.17,170.56,164.6,165.65,2447742,0.0,0.0
2017-07-24,168.02,176.69,164.24,170.71,5555258,0.0,0.0
2017-07-25,161.84,168.34,154.18,161.75,9552513,0.0,0.0
2017-07-26,167.66,169.79,162.1,165.36,5436844,0.0,0.0
2017-07-27,171.92,173.56,165.41,169.56,8487473,0.0,0.0
2017-07-28,162.56,165.9,159.91,162.62,6154952,0.0,0.0
2017-07-31,161.5,163.51,155.17,161.58,4006409,0.0,0.0
2017-08-01,163.35,161.32,158.55,160.46,3745897,0.0,0.0
2017-08-02,154.82,157.34,152.43,156.03,1316433,0.0,0.0
2017-08-03,154.0,156.16,149.5,153.68,4209030,0.0,0.0
2017-08-04,149.6,153.7,143.08,150.34,3324041,0.0,0.0
2017-08-07,157.3,157.58,152.12,155.69,2853893,0.0,0.0
2017-08-08,158.16,164.3,158.51,158.68,7982785,0.0,0.0
2017-08-09,160.87,165.55,158.2,162.79,7677958,0.0,0.0
2017-08-10,163.23,165.65,158.18,165.22,8869582,0.0,0.0
2017-08-11,160.41,164.42,155.74,161.57,9153205,0.0,0.0
2017-08-14,159.92,160.97,158.53,159.96,1737445,0.0,0.0
2017-08-15,164.69,163.19,153.98,161.61,4386333,0.0,0.0
2017-08-16,156.28,165.02,153.44,157.74,7321588,0.0,0.0
2017-08-17,158.56,165.34,152.15,160.06,7048535,0.0,0.0
2017-08-18,156.21,159.79,158.47,159.38,9995146,0.0,0.0
2017-08-21,158.32,164.61,152.03,158.26,3700603,0.0,0.0
2017-08-22,159.79,161.8,158.3,160.59,7806790,0.0,0.0
2017-08-23,158.97,166.47,161.47,162.1,1920989,0.0,0.0
2017-08-24,161.89,164.31,153.49,161.01,8216433,0.0,0.0
2017-08-25,162.24,168.66,161.84,164.82,8883397,0.0,0.0
2017-08-28,161.42,167.66,159.98,161.34,5386373,0.0,0.0
2017-08-29,163.93,168.52,155.68,163.41,5861955,0.0,0.0
2017-08-30,163.36,165.84,164.91,165.43,1292236,0.0,0.0
2017-08-31,162.09,170.6,158.54,164.49,8524710,0.0,0.0
2017-09-01,163.98,166.92,163.15,165.64,4350763,0.0,0.0
2017-09-04,160.98,163.64,157.63,161.58,9879125,0.0,0.0
2017-09-05,161.7,165.11,163.48,164.65,6632570,0.0,0.0
2017-09-06,164.2,164.57,157.26,164.12,5743068,0.0,0.0
2017-09-07,160.52,167.05,161.1,162.49,3869355,0.0,0.0
2017-09-08,163.43,170.9,164.23,165.98,9731051,0.0,0.0
2017-09-11,165.61,163.9,157.15,163.72,3674927,0.0,0.0
2017-09-12,160.45,160.27,158.03,159.19,6785259,0.0,0.0
2017-09-13,155.5,160.35,147.08,154.32,2402663,0.0,0.0
2017-09-14,154.45,158.16,149.68,156.26,1652700,0.0,0.0
2017-09-15,154.9,157.7,149.27,152.34,6852295,0.0,0.0
2017-09-18,156.24,158.48,150.29,157.76,4034912,0.0,0.0
2017-09-19,151.25,154.31,150.88,151.27,2109866,0.0,0.0
2017-09-20,158.19,159.62,153.74,156.48,8228534,0.0,0.0
2017-09-21,156.42,158.42,154.34,157.22,2362693,0.0,0.0
2017-09-22,155.05,163.26,151.44,156.99,4300497,0.0,0.0
2017-09-25,153.01,156.18,150.48,155.36,9873407,0.0,0.0
2017-09-26,157.17,162.79,153.62,156.68,9202076,0.0,0.0
2017-09-27,155.88,160.98,155.27,156.64,8588303,0.0,0.0
2017-09-28,162.52,165.33,154.96,160.17,9045757,0.0,0.0
2017-09-29,160.9,168.01,159.86,160.62,7664585,0.0,0.0
2017-10-02,159.03,167.28,156.29,161.18,8176784,0.0,0.0
2017-10-03,159.86,165.86,159.4,160.09,2565796,0.0,0.0
2017-10-04,159.35,162.69,159.84,159.99,5948892,0.0,0.0
2017-10-05,163.22,166.04,155.71,161.05,2939166,0.0,0.0
2017-10-06,153.49,156.56,149.0,155.63,9772840,0.0,0.0
2017-10-09,154.42,157.89,147.71,151.51,1876390,0.0,0.0
2017-10-10,152.91,156.17,148.93,153.84,9355352,0.0,0.0
2017-10-11,155.0,154.94,150.2,154.44,6874553,0.0,0.0
2017-10-12,156.06,155.91,151.14,153.95,2754484,0.0,0.0
2017-10-13,155.7,160.45,149.75,154.08,7422466,0.0,0.0
2017-10-16,157.51,156.84,150.81,155.23,4889046,0.0,0.0
2017-10-17,151.44,161.06,150.16,153.63,4504912,0.0,0.0
2017-10-18,153.54,158.52,148.9,151.32,8931256,0.0,0.0
2017-10-19,153.35,154.65,151.35,151.98,3803610,0.0,0.0
2017-10-20,149.0,154.92,145.79,149.09,8001184,0.0,0.0
2017-10-23,149.63,153.25,147.05,150.38,4306064,0.0,0.0
2017-10-24,144.53,149.15,139.46,145.33,5718292,0.0,0.0
2017-10-25,147.08,153.37,146.4,148.4,9400718,0.0,0.0
2017-10-26,150.76,155.3,145.55,149.87,1263694,0.0,0.0
2017-10-27,150.99,155.37,146.88,150.72,4234814,0.0,0.0
2017-10-30,156.53,154.38,152.27,153.75,4678296,0.0,0.0
2017-10-31,156.01,162.66,158.53,158.95,7454633,0.0,0.0
2017-11-01,160.59,166.62,158.13,162.26,7702756,0.0,0.0
2017-11-02,156.12,157.68,154.88,156.36,3576518,0.0,0.0
2017-11-03,153.36,154.33,147.52,152.44,8420653,0.0,0.0
2017-11-06,149.25,153.76,150.06,150.61,9820049,0.0,0.0
2017-11-07,147.79,155.26,145.41,150.77,5663851,0.0,0.0
2017-11-08,154.97,152.69,148.06,152.4,9715772,0.0,0.0
2017-11-09,152.94,154.33,146.82,150.27,7062488,0.0,0.0
2017-11-10,149.33,151.39,147.39,150.9,5228238,0.0,0.0
2017-11-13,147.85,152.08,144.37,148.7,2478434,0.0,0.0
2017-11-14,147.92,150.65,140.85,146.95,4045310,0.0,0.0
2017-11-15,141.23,149.58,136.38,142.89,1354758,0.0,0.0
2017-11-16,142.95,145.53,134.52,140.33,9008527,0.0,0.0
2017-11-17,134.02,140.7,132.98,136.6,3219908,0.0,0.0
2017-11-20,134.31,137.08,129.79,134.0,7683723,0.0,0.0
2017-11-21,134.64,138.81,133.03,136.9,4722989,0.0,0.0
2017-11-22,137.0,139.4,129.71,134.36,3501020,0.0,0.0
2017-11-23,141.17,145.03,139.17,141.51,8712551,0.0,0.0
2017-11-24,141.28,147.86,136.66,142.97,8860250,0.0,0.0
2017-11-27,142.59,144.0,137.19,143.57,3831288,0.0,0.0
2017-11-28,138.63,144.79,134.54,141.18,4170078,0.0,0.0
2017-11-29,141.5,149.36,140.39,143.23,4823147,0.0,0.0
2017-11-30,143.13,144.38,135.17,141.65,5546040,0.0,0.0
2017-12-01,139.56,149.09,138.76,142.07,3360468,0.0,0.0
2017-12-04,152.09,152.67,148.24,149.41,7901640,0.0,0.0
2017-12-05,150.52,151.2,144.79,149.2,9471510,0.0,0.0
2017-12-06,154.38,159.43,148.77,152.7,6059302,0.0,0.0
2017-12-07,148.38,154.79,149.77,150.63,5765802,0.0,0.0
2017-12-08,151.94,152.63,150.44,150.6,1292379,0.0,0.0
2017-12-11,158.94,160.65,151.8,156.01,5357918,0.0,0.0
2017-12-12,156.24,154.62,149.88,154.13,9971643,0.0,0.0
2017-12-13,162.4,163.24,157.24,159.8,2721179,0.0,0.0
2017-12-14,159.16,167.13,158.85,162.14,4125596,0.0,0.0
2017-12-15,163.28,162.52,154.89,160.4,3412424,0.0,0.0
2017-12-18,162.75,169.1,162.05,162.5,1634950,0.0,0.0
2017-12-19,166.79,173.49,159.4,165.75,8415067,0.0,0.0
2017-12-20,169.33,173.33,159.76,167.89,9321927,0.0,0.0
2017-12-21,162.89,166.91,161.75,162.7,2141855,0.0,0.0
2017-12-22,161.2,165.17,156.55,160.42,1090422,0.0,0.0
2017-12-25,162.58,161.26,155.78,159.7,4452481,0.0,0.0
2017-12-26,160.21,162.93,153.84,159.55,3690335,0.0,0.0
2017-12-27,164.62,164.93,159.85,161.61,2175709,0.0,0.0
2017-12-28,160.46,165.28,162.05,162.26,8024240,0.0,0.0
2017-12-29,157.85,159.6,157.38,158.01,1089723,0.0,0.0
2018-01-01,161.02,159.96,152.86,159.29,9236249,0.0,0.0
2018-01-02,158.43,168.21,155.8,161.31,8045637,0.0,0.0
2018-01-03,163.26,170.1,156.68,163.2,3096116,0.0,0.0
2018-01-04,170.02,173.86,160.75,166.81,2401233,0.0,0.0
2018-01-05,171.66,171.59,167.88,169.68,2682165,0.0,0.0
2018-01-08,168.06,171.89,162.77,171.32,8517196,0.0,0.0
2018-01-09,171.54,174.29,163.96,171.16,9114681,0.0,0.0
2018-01-10,162.75,173.23,165.49,165.56,3253228,0.0,0.0
2018-01-11,166.8,172.66,159.65,167.07,6462758,0.0,0.0
2018-01-12,170.98,169.43,161.09,167.85,3417390,0.0,0.0
2018-01-15,169.24,173.02,168.12,168.84,5525050,0.0,0.0
2018-01-16,163.52,165.8,160.98,164.62,5696477,0.0,0.0
2018-01-17,162.82,165.86,161.07,161.14,7417128,0.0,0.0
2018-01-18,166.29,167.63,164.18,164.61,9596576,0.0,0.0
2018-01-19,162.48,166.54,161.9,164.57,6192425,0.0,0.0
