Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-07-12,39.32,41.24,38.52,39.36,9081596,0.0,0.0
2016-07-13,39.95,41.41,38.93,40.35,5020538,0.0,0.0
2016-07-14,38.31,39.33,38.68,39.09,1353385,0.0,0.0
2016-07-15,38.89,40.53,38.17,38.64,8551897,0.0,0.0
2016-07-18,39.01,39.73,38.37,38.66,6402262,0.0,0.0
2016-07-19,39.45,40.13,37.23,38.72,6162069,0.0,0.0
2016-07-20,37.73,39.04,37.14,38.39,9076575,0.0,0.0
2016-07-21,39.38,39.12,38.25,38.89,6375811,0.0,0.0
2016-07-22,38.61,38.82,37.17,38.07,4060039,0.0,0.0
2016-07-25,38.41,39.64,37.82,37.99,8627928,0.0,0.0
2016-07-26,37.59,38.44,37.28,38.1,7359437,0.0,0.0
2016-07-27,38.04,39.54,37.28,38.51,2905712,0.0,0.0
2016-07-28,39.17,39.15,38.44,39.07,8721414,0.0,0.0
2016-07-29,38.91,39.49,37.38,38.21,7473206,0.0,0.0
2016-08-01,36.7,38.78,36.08,37.06,1475440,0.0,0.0
2016-08-02,37.73,39.41,37.8,38.03,5792238,0.0,0.0
2016-08-03,37.79,39.38,37.15,38.3,4417636,0.0,0.0
2016-08-04,38.09,38.91,35.91,37.74,9303433,0.0,0.0
2016-08-05,38.45,40.42,37.78,38.93,7000170,0.0,0.0
2016-08-08,39.03,40.26,37.87,39.04,5757909,0.0,0.0
2016-08-09,39.5,40.65,38.95,39.98,8246569,0.0,0.0
2016-08-10,39.96,40.43,39.89,40.06,6924766,0.0,0.0
2016-08-11,41.83,42.64,41.15,41.73,4123021,0.0,0.0
2016-08-12,43.22,45.23,41.22,43.21,3950955,0.0,0.0
2016-08-15,42.98,44.61,42.94,43.02,4026910,0.0,0.0
2016-08-16,43.97,45.9,43.85,43.88,7665972,0.0,0.0
2016-08-17,45.31,45.55,44.28,44.47,5662093,0.0,0.0
2016-08-18,45.68,47.11,45.17,45.71,4862345,0.0,0.0
2016-08-19,45.45,45.02,44.61,44.85,3158379,0.0,0.0
2016-08-22,45.97,45.93,44.34,45.48,1557518,0.0,0.0
2016-08-23,45.61,47.81,46.19,46.47,1474695,0.0,0.0
2016-08-24,44.04,46.73,44.59,44.86,4941098,0.0,0.0
2016-08-25,43.68,45.67,43.25,43.82,1359302,0.0,0.0
2016-08-26,42.17,43.0,40.84,42.05,3991840,0.0,0.0
2016-08-29,41.63,42.51,41.63,41.85,1895452,0.0,0.0
2016-08-30,43.27,44.1,40.42,42.47,8785639,0.0,0.0
2016-08-31,43.39,45.08,42.23,43.77,6676933,0.0,0.0
2016-09-01,44.31,44.85,42.8,43.85,3537265,0.0,0.0
2016-09-02,44.5,46.03,43.21,45.31,5370708,0.0,0.0
2016-09-05,44.16,46.09,42.73,44.08,3247697,0.0,0.0
2016-09-06,42.7,43.33,40.78,42.6,5632679,0.0,0.0
2016-09-07,43.36,42.78,42.54,42.57,4392875,0.0,0.0
2016-09-08,43.23,44.21,42.75,42.92,9393100,0.0,0.0
2016-09-09,43.05,44.15,42.64,42.91,7897124,0.0,0.0
2016-09-12,41.41,42.0,39.35,41.16,9093240,0.0,0.0
2016-09-13,40.79,42.39,40.84,41.11,2816154,0.0,0.0
2016-09-14,40.34,41.88,38.53,40.06,3708696,0.0,0.0
2016-09-15,40.57,40.99,39.08,40.61,3032105,0.0,0.0
2016-09-16,40.65,42.19,40.85,40.93,5217012,0.0,0.0
2016-09-19,39.71,40.48,38.2,40.18,2173178,0.0,0.0
2016-09-20,39.67,40.19,38.26,39.79,6088743,0.0,0.0
2016-09-21,38.88,39.01,38.9,38.97,8349897,0.0,0.0
2016-09-22,39.0,40.66,38.77,38.94,9219067,0.0,0.0
2016-09-23,39.12,40.47,38.05,39.7,9418550,0.0,0.0
2016-09-26,39.21,40.4,37.1,38.94,4270635,0.0,0.0
2016-09-27,39.08,41.19,38.81,39.35,7307275,0.0,0.0
2016-09-28,38.49,40.44,37.14,38.95,8181982,0.0,0.0
2016-09-29,38.18,39.77,38.23,38.35,3544889,0.0,0.0
2016-09-30,38.51,38.87,36.41,38.29,7459085,0.0,0.0
2016-10-03,37.97,39.35,36.81,37.52,4910778,0.0,0.0
2016-10-04,37.78,38.73,36.78,37.12,2968945,0.0,0.0
2016-10-05,36.09,36.84,34.88,36.25,6473902,0.0,0.0
2016-10-06,37.28,38.53,36.29,37.69,1526121,0.0,0.0
2016-10-07,37.24,38.3,36.84,37.74,4193175,0.0,0.0
2016-10-10,37.35,37.97,37.12,37.23,8959090,0.0,0.0
2016-10-11,37.65,37.69,36.29,37.41,4774012,0.0,0.0
2016-10-12,37.35,38.65,36.57,37.34,1066177,0.0,0.0
2016-10-13,36.51,38.48,35.96,37.19,4314250,0.0,0.0
2016-10-14,37.67,39.51,36.88,37.67,9189371,0.0,0.0
2016-10-17,38.71,39.63,37.15,38.26,8779296,0.0,0.0
2016-10-18,37.7,38.74,36.97,37.87,9700355,0.0,0.0
2016-10-19,38.0,38.76,37.3,37.45,5325039,0.0,0.0
2016-10-20,37.14,37.4,36.24,37.27,8899744,0.0,0.0
2016-10-21,35.65,35.93,34.1,35.57,1491492,0.0,0.0
2016-10-24,34.22,36.19,33.63,34.51,5224661,0.0,0.0
2016-10-25,35.03,36.99,34.93,35.47,2161641,0.0,0.0
2016-10-26,36.61,37.2,35.23,36.66,3047334,0.0,0.0
2016-10-27,37.13,36.79,35.88,36.49,4087240,0.0,0.0
2016-10-28,36.46,38.75,36.03,36.93,9020260,0.0,0.0
2016-10-31,37.9,38.03,35.86,37.18,1451578,0.0,0.0
2016-11-01,39.14,39.68,38.06,39.49,2658712,0.0,0.0
2016-11-02,40.83,40.47,40.35,40.39,2209900,0.0,0.0
2016-11-03,40.19,41.25,39.09,40.31,1243959,0.0,0.0
2016-11-04,39.97,41.11,39.54,39.56,9039740,0.0,0.0
2016-11-07,38.27,39.14,37.28,38.31,4502877,0.0,0.0
2016-11-08,38.23,40.19,36.76,38.48,6535627,0.0,0.0
2016-11-09,37.93,39.68,36.09,37.92,5075423,0.0,0.0
2016-11-10,36.33,37.37,35.09,36.86,6218466,0.0,0.0
2016-11-11,36.26,36.91,35.89,36.4,9989136,0.0,0.0
2016-11-14,35.04,35.73,34.6,35.63,2390687,0.0,0.0
2016-11-15,36.5,37.66,35.91,36.85,3848114,0.0,0.0
2016-11-16,38.22,37.68,36.95,37.52,9502366,0.0,0.0
2016-11-17,38.15,38.16,36.46,37.53,1055654,0.0,0.0
2016-11-18,38.03,40.23,36.83,38.66,2453029,0.0,0.0
2016-11-21,37.99,40.6,37.7,38.74,3318687,0.0,0.0
2016-11-22,38.45,38.95,36.77,38.09,9958793,0.0,0.0
2016-11-23,39.33,39.84,38.22,39.27,4650807,0.0,0.0
2016-11-24,40.28,40.05,37.77,39.72,5484997,0.0,0.0
2016-11-25,38.98,40.09,38.47,38.91,7254731,0.0,0.0
2016-11-28,38.96,39.78,36.86,38.78,4338763,0.0,0.0
2016-11-29,37.95,39.6,37.8,38.12,4122630,0.0,0.0
2016-11-30,37.06,37.89,35.64,37.09,8146130,0.0,0.0
2016-12-01,38.26,38.88,37.15,37.79,3144607,0.0,0.0
2016-12-02,38.88,39.7,38.27,39.26,1081783,0.0,0.0
2016-12-05,38.09,39.41,37.2,38.18,9702716,0.0,0.0
2016-12-06,38.07,39.73,36.96,38.63,6122858,0.0,0.0
2016-12-07,38.48,39.8,37.03,38.14,4348392,0.0,0.0
2016-12-08,37.63,37.96,36.93,37.79,8803541,0.0,0.0
2016-12-09,38.05,37.82,35.56,37.36,3228684,0.0,0.0
2016-12-12,37.42,37.37,35.09,36.73,4990951,0.0,0.0
2016-12-13,37.06,37.38,35.82,36.79,3461270,0.0,0.0
2016-12-14,35.54,37.53,36.1,36.2,4476589,0.0,0.0
2016-12-15,36.4,37.05,35.83,36.41,3886602,0.0,0.0
2016-12-16,37.08,36.74,35.83,36.39,4700020,0.0,0.0
2016-12-19,36.94,37.04,35.19,36.24,3174411,0.0,0.0
2016-12-20,35.75,36.81,34.32,35.6,1797205,0.0,0.0
2016-12-21,35.34,36.39,35.09,35.2,7656230,0.0,0.0
2016-12-22,35.08,36.13,34.25,35.75,8594315,0.0,0.0
2016-12-23,35.6,36.96,35.74,36.13,9579764,0.0,0.0
2016-12-26,35.22,35.57,35.09,35.44,6582113,0.0,0.0
2016-12-27,35.23,36.5,35.31,35.53,3148765,0.0,0.0
2016-12-28,36.37,36.47,35.34,36.08,2957076,0.0,0.0
2016-12-29,35.56,35.53,34.21,34.89,9591997,0.0,0.0
2016-12-30,34.68,36.7,34.86,35.29,3852137,0.0,0.0
2017-01-02,35.23,35.3,33.96,34.84,8724906,0.0,0.0
2017-01-03,35.52,36.74,34.62,35.25,3815507,0.0,0.0
2017-01-04,34.05,34.84,33.52,34.73,4682643,0.0,0.0
2017-01-05,33.85,34.05,32.34,33.5,3736851,0.0,0.0
2017-01-06,32.35,33.74,31.95,32.42,7543166,0.0,0.0
2017-01-09,32.11,33.6,30.87,32.47,6960861,0.0,0.0
2017-01-10,32.21,33.65,31.16,32.66,7766183,0.0,0.0
2017-01-11,32.05,32.99,31.64,32.08,4003989,0.0,0.0
2017-01-12,32.6,33.45,31.06,32.51,6685501,0.0,0.0
2017-01-13,31.11,32.26,31.36,31.44,5428015,0.0,0.0
2017-01-16,31.42,31.91,31.13,31.42,3905288,0.0,0.0
2017-01-17,30.22,31.07,29.96,30.67,9349711,0.0,0.0
2017-01-18,29.81,31.6,29.22,30.29,7982895,0.0,0.0
2017-01-19,29.86,31.56,29.17,30.33,6795171,0.0,0.0
2017-01-20,30.0,31.07,28.96,29.83,5125271,0.0,0.0
2017-01-23,29.78,30.39,29.56,29.61,1733024,0.0,0.0
2017-01-24,30.28,30.88,29.78,30.22,2200747,0.0,0.0
2017-01-25,29.49,30.92,28.7,29.89,1938817,0.0,0.0
2017-01-26,30.44,30.62,29.07,30.4,5205348,0.0,0.0
2017-01-27,30.17,29.89,28.77,29.73,8453672,0.0,0.0
2017-01-30,29.59,31.0,29.95,30.06,1443780,0.0,0.0
2017-01-31,30.65,31.34,30.73,30.94,4465522,0.0,0.0
2017-02-01,29.82,30.82,28.53,29.43,7393163,0.0,0.0
2017-02-02,28.71,29.14,27.91,28.97,6751970,0.0,0.0
2017-02-03,29.05,29.82,27.86,29.32,3512174,0.0,0.0
2017-02-06,29.45,30.58,29.18,29.22,7527937,0.0,0.0
2017-02-07,30.01,30.68,28.02,29.45,1587490,0.0,0.0
2017-02-08,29.28,30.31,28.17,29.11,2155149,0.0,0.0
2017-02-09,29.65,30.12,27.74,29.17,4952175,0.0,0.0
2017-02-10,29.48,29.16,28.57,29.1,7313491,0.0,0.0
2017-02-13,29.7,30.48,29.71,29.79,5221224,0.0,0.0
2017-02-14,29.73,31.35,29.0,29.96,5727864,0.0,0.0
2017-02-15,30.01,30.28,28.71,30.18,5300806,0.0,0.0
2017-02-16,30.14,30.47,28.92,29.94,7437900,0.0,0.0
2017-02-17,29.22,30.06,29.2,29.67,6899589,0.0,0.0
2017-02-20,29.86,29.48,28.54,29.42,9017489,0.0,0.0
2017-02-21,29.17,30.34,28.99,29.67,7036885,0.0,0.0
2017-02-22,29.34,30.64,29.08,29.44,8549554,0.0,0.0
2017-02-23,29.68,30.92,29.26,29.62,2732438,0.0,0.0
2017-02-24,31.26,31.02,29.46,30.86,7840314,0.0,0.0
2017-02-27,31.34,31.49,30.09,31.42,4081556,0.0,0.0
2017-02-28,31.55,32.08,31.09,31.23,6241915,0.0,0.0
2017-03-01,31.59,32.29,31.69,31.99,1513021,0.0,0.0
2017-03-02,31.14,32.68,30.42,31.75,1441041,0.0,0.0
2017-03-03,30.26,31.34,29.22,30.47,4146529,0.0,0.0
2017-03-06,29.31,30.76,29.46,29.87,7617056,0.0,0.0
2017-03-07,29.05,29.67,27.93,28.77,7077077,0.0,0.0
2017-03-08,28.15,28.88,28.08,28.58,2168713,0.0,0.0
2017-03-09,29.14,29.57,27.38,28.61,6655124,0.0,0.0
2017-03-10,29.95,29.85,29.42,29.58,6208808,0.0,0.0
2017-03-13,30.03,30.71,28.62,29.79,8510124,0.0,0.0
2017-03-14,30.09,29.76,28.56,29.67,3575215,0.0,0.0
2017-03-15,30.73,31.15,29.71,30.18,1300812,0.0,0.0
2017-03-16,29.1,29.7,28.62,28.86,2583012,0.0,0.0
2017-03-17,29.49,29.35,28.29,29.01,2905429,0.0,0.0
2017-03-20,29.47,29.68,28.35,29.47,9206066,0.0,0.0
2017-03-21,28.31,28.83,27.69,28.62,2410843,0.0,0.0
2017-03-22,29.58,30.28,28.41,29.28,3785163,0.0,0.0
2017-03-23,30.07,30.16,28.9,29.5,3630240,0.0,0.0
2017-03-24,29.34,29.7,28.75,29.27,3270904,0.0,0.0
2017-03-27,30.12,31.01,29.26,29.65,1931275,0.0,0.0
2017-03-28,30.6,32.03,29.61,31.01,9714942,0.0,0.0
2017-03-29,31.36,31.85,29.67,31.14,3714281,0.0,0.0
2017-03-30,30.8,31.61,30.84,31.31,2294811,0.0,0.0
2017-03-31,31.41,31.2,30.38,31.04,2272451,0.0,0.0
2017-04-03,30.16,30.73,29.55,30.53,1878490,0.0,0.0
2017-04-04,31.45,31.31,29.62,31.05,4186581,0.0,0.0
2017-04-05,30.75,31.54,29.71,30.53,7144040,0.0,0.0
2017-04-06,30.03,31.55,30.19,30.59,5100101,0.0,0.0
2017-04-07,30.72,31.67,29.45,30.32,9924619,0.0,0.0
2017-04-10,30.83,30.87,29.56,30.62,9819599,0.0,0.0
2017-04-11,30.52,32.36,29.78,30.84,8187002,0.0,0.0
2017-04-12,32.01,31.67,30.27,31.5,4445500,0.0,0.0
2017-04-13,31.11,32.17,30.52,31.19,3793338,0.0,0.0
2017-04-14,31.59,32.22,29.59,31.04,2573031,0.0,0.0
2017-04-17,30.15,31.78,29.32,30.45,1605561,0.0,0.0
2017-04-18,30.35,30.6,28.81,30.19,7489491,0.0,0.0
2017-04-19,29.86,30.83,29.34,30.43,4377892,0.0,0.0
2017-04-20,31.31,31.88,30.68,30.91,3115281,0.0,0.0
2017-04-21,30.47,31.35,29.74,30.36,1967054,0.0,0.0
2017-04-24,30.61,30.92,29.49,30.9,8377093,0.0,0.0
2017-04-25,31.45,33.34,31.42,31.75,6965738,0.0,0.0
2017-04-26,32.03,33.58,30.56,32.03,8155992,0.0,0.0
2017-04-27,33.87,33.47,31.62,33.25,2473560,0.0,0.0
2017-04-28,32.45,33.24,32.59,32.75,8343602,0.0,0.0
2017-05-01,31.75,32.56,31.81,31.95,9832450,0.0,0.0
2017-05-02,30.42,31.8,30.19,30.83,9875591,0.0,0.0
2017-05-03,31.22,33.07,31.32,31.77,1509630,0.0,0.0
2017-05-04,32.75,32.39,31.27,32.2,5470690,0.0,0.0
2017-05-05,32.45,33.54,31.46,32.18,7586854,0.0,0.0
2017-05-08,32.55,32.66,31.79,32.38,1636269,0.0,0.0
2017-05-09,32.29,32.24,30.82,31.66,5270802,0.0,0.0
2017-05-10,33.62,34.58,32.51,33.23,6358733,0.0,0.0
2017-05-11,33.47,34.81,32.65,33.33,6670168,0.0,0.0
2017-05-12,32.88,34.12,33.18,33.42,1150043,0.0,0.0
2017-05-15,33.53,35.4,33.52,33.92,7624318,0.0,0.0
2017-05-16,33.8,34.81,33.4,34.27,9637711,0.0,0.0
2017-05-17,34.31,35.9,32.95,34.44,7861250,0.0,0.0
2017-05-18,33.26,34.15,33.89,33.91,6279415,0.0,0.0
2017-05-19,33.57,35.03,33.36,34.25,4804179,0.0,0.0
2017-05-22,35.88,36.83,34.77,35.55,3097170,0.0,0.0
2017-05-23,36.1,38.01,35.45,36.53,3130484,0.0,0.0
2017-05-24,37.58,38.89,36.14,37.71,3324703,0.0,0.0
2017-05-25,37.26,38.96,36.09,37.34,5391101,0.0,0.0
2017-05-26,36.41,37.0,35.47,36.62,9960806,0.0,0.0
2017-05-29,36.64,37.43,35.66,36.55,9250804,0.0,0.0
2017-05-30,36.93,38.07,35.78,36.61,6276119,0.0,0.0
2017-05-31,37.37,38.35,37.07,37.43,3212367,0.0,0.0
2017-06-01,36.83,37.83,35.57,36.18,5797497,0.0,0.0
2017-06-02,36.75,38.48,36.29,37.3,4382390,0.0,0.0
2017-06-05,37.12,37.39,36.04,37.2,8001864,0.0,0.0
2017-06-06,36.77,37.31,36.6,36.9,9339268,0.0,0.0
2017-06-07,36.2,37.46,35.42,36.18,1757917,0.0,0.0
2017-06-08,34.7,36.72,33.83,35.0,6272275,0.0,0.0
2017-06-09,35.13,35.79,33.87,35.59,6832272,0.0,0.0
2017-06-12,36.06,36.1,34.38,35.66,7060777,0.0,0.0
2017-06-13,34.17,35.83,33.21,34.76,3978232,0.0,0.0
2017-06-14,33.73,34.3,32.2,33.88,7593514,0.0,0.0
2017-06-15,33.31,34.82,33.31,33.66,3531561,0.0,0.0
2017-06-16,34.14,35.52,34.4,34.81,8914537,0.0,0.0
2017-06-19,34.42,36.31,34.05,34.64,1063826,0.0,0.0
2017-06-20,33.14,34.76,32.23,33.62,2436997,0.0,0.0
2017-06-21,32.86,34.79,32.44,33.47,6602922,0.0,0.0
2017-06-22,33.66,33.82,32.69,33.3,8298416,0.0,0.0
2017-06-23,31.41,32.16,30.03,31.52,7946524,0.0,0.0
2017-06-26,32.02,32.27,30.09,31.51,1786751,0.0,0.0
2017-06-27,31.74,32.85,30.08,31.38,2808202,0.0,0.0
2017-06-28,31.56,33.11,30.48,31.83,9570340,0.0,0.0
2017-06-29,33.07,33.1,32.77,33.02,6182132,0.0,0.0
2017-06-30,34.4,34.87,33.75,33.78,1401292,0.0,0.0
2017-07-03,33.71,33.86,33.59,33.62,9390401,0.0,0.0
2017-07-04,32.25,33.99,31.54,32.89,5878137,0.0,0.0
2017-07-05,34.01,35.39,33.74,34.6,7159918,0.0,0.0
2017-07-06,34.64,35.53,33.33,34.66,2344434,0.0,0.0
2017-07-07,35.2,35.81,34.39,34.68,6518046,0.0,0.0
2017-07-10,34.71,34.96,33.02,34.69,1656086,0.0,0.0
2017-07-11,35.26,35.93,34.4,34.84,8360398,0.0,0.0
2017-07-12,34.69,36.46,33.88,34.76,7781280,0.0,0.0
2017-07-13,34.44,34.6,33.44,34.38,1805258,0.0,0.0
2017-07-14,34.5,34.73,32.57,34.02,1893138,0.0,0.0
2017-07-17,34.52,34.17,33.56,34.01,2160123,0.0,0.0
2017-07-18,33.82,34.87,33.49,33.66,4204605,0.0,0.0
2017-07-19,33.38,34.5,32.81,33.2,3121142,0.0,0.0
2017-07-20,32.79,34.47,31.83,33.28,8799361,0.0,0.0
2017-07-21,33.03,34.11,32.92,33.13,2447742,0.0,0.0
2017-07-24,33.6,35.34,32.85,34.14,5555258,0.0,0.0
2017-07-25,32.37,33.67,30.84,32.35,9552513,0.0,0.0
2017-07-26,33.53,33.96,32.42,33.07,5436844,0.0,0.0
2017-07-27,34.38,34.71,33.08,33.91,8487473,0.0,0.0
2017-07-28,32.51,33.18,31.98,32.52,6154952,0.0,0.0
2017-07-31,32.3,32.7,31.03,32.32,4006409,0.0,0.0
2017-08-01,32.67,32.26,31.71,32.09,3745897,0.0,0.0
2017-08-02,30.96,31.47,30.49,31.21,1316433,0.0,0.0
2017-08-03,30.8,31.23,29.9,30.74,4209030,0.0,0.0
2017-08-04,29.92,30.74,28.62,30.07,3324041,0.0,0.0
2017-08-07,31.46,31.52,30.42,31.14,2853893,0.0,0.0
2017-08-08,31.63,32.86,31.7,31.74,7982785,0.0,0.0
2017-08-09,32.17,33.11,31.64,32.56,7677958,0.0,0.0
2017-08-10,32.65,33.13,31.64,33.04,8869582,0.0,0.0
2017-08-11,32.08,32.88,31.15,32.31,9153205,0.0,0.0
2017-08-14,31.98,32.19,31.71,31.99,1737445,0.0,0.0
2017-08-15,32.94,32.64,30.8,32.32,4386333,0.0,0.0
2017-08-16,31.26,33.0,30.69,31.55,7321588,0.0,0.0
2017-08-17,31.71,33.07,30.43,32.01,7048535,0.0,0.0
2017-08-18,31.24,31.96,31.69,31.88,9995146,0.0,0.0
2017-08-21,31.66,32.92,30.41,31.65,3700603,0.0,0.0
2017-08-22,31.96,32.36,31.66,32.12,7806790,0.0,0.0
2017-08-23,31.79,33.29,32.29,32.42,1920989,0.0,0.0
2017-08-24,32.38,32.86,30.7,32.2,8216433,0.0,0.0
2017-08-25,32.45,33.73,32.37,32.96,8883397,0.0,0.0
2017-08-28,32.28,33.53,32.0,32.27,5386373,0.0,0.0
2017-08-29,32.79,33.7,31.14,32.68,5861955,0.0,0.0
2017-08-30,32.67,33.17,32.98,33.09,1292236,0.0,0.0
2017-08-31,32.42,34.12,31.71,32.9,8524710,0.0,0.0
2017-09-01,32.8,33.38,32.63,33.13,4350763,0.0,0.0
2017-09-04,32.2,32.73,31.53,32.32,9879125,0.0,0.0
2017-09-05,32.34,33.02,32.7,32.93,6632570,0.0,0.0
2017-09-06,32.84,32.91,31.45,32.82,5743068,0.0,0.0
2017-09-07,32.1,33.41,32.22,32.5,3869355,0.0,0.0
2017-09-08,32.69,34.18,32.85,33.2,9731051,0.0,0.0
2017-09-11,33.12,32.78,31.43,32.74,3674927,0.0,0.0
2017-09-12,32.09,32.05,31.61,31.84,6785259,0.0,0.0
2017-09-13,31.1,32.07,29.42,30.86,2402663,0.0,0.0
2017-09-14,30.89,31.63,29.94,31.25,1652700,0.0,0.0
2017-09-15,30.98,31.54,29.85,30.47,6852295,0.0,0.0
2017-09-18,31.25,31.7,30.06,31.55,4034912,0.0,0.0
2017-09-19,30.25,30.86,30.18,30.25,2109866,0.0,0.0
2017-09-20,31.64,31.92,30.75,31.3,8228534,0.0,0.0
2017-09-21,31.28,31.68,30.87,31.44,2362693,0.0,0.0
2017-09-22,31.01,32.65,30.29,31.4,4300497,0.0,0.0
2017-09-25,30.6,31.24,30.1,31.07,9873407,0.0,0.0
2017-09-26,31.43,32.56,30.72,31.34,9202076,0.0,0.0
2017-09-27,31.18,32.2,31.05,31.33,8588303,0.0,0.0
2017-09-28,32.5,33.07,30.99,32.03,9045757,0.0,0.0
2017-09-29,32.18,33.6,31.97,32.12,7664585,0.0,0.0
2017-10-02,31.81,33.46,31.26,32.24,8176784,0.0,0.0
2017-10-03,31.97,33.17,31.88,32.02,2565796,0.0,0.0
2017-10-04,31.87,32.54,31.97,32.0,5948892,0.0,0.0
2017-10-05,32.64,33.21,31.14,32.21,2939166,0.0,0.0
2017-10-06,30.7,31.31,29.8,31.13,9772840,0.0,0.0
2017-10-09,30.88,31.58,29.54,30.3,1876390,0.0,0.0
2017-10-10,30.58,31.23,29.79,30.77,9355352,0.0,0.0
2017-10-11,31.0,30.99,30.04,30.89,6874553,0.0,0.0
2017-10-12,31.21,31.18,30.23,30.79,2754484,0.0,0.0
2017-10-13,31.14,32.09,29.95,30.82,7422466,0.0,0.0
2017-10-16,31.5,31.37,30.16,31.05,4889046,0.0,0.0
2017-10-17,30.29,32.21,30.03,30.73,4504912,0.0,0.0
2017-10-18,30.71,31.7,29.78,30.26,8931256,0.0,0.0
2017-10-19,30.67,30.93,30.27,30.4,3803610,0.0,0.0
2017-10-20,29.8,30.98,29.16,29.82,8001184,0.0,0.0
2017-10-23,29.93,30.65,29.41,30.08,4306064,0.0,0.0
2017-10-24,28.91,29.83,27.89,29.07,5718292,0.0,0.0
2017-10-25,29.42,30.67,29.28,29.68,9400718,0.0,0.0
2017-10-26,30.15,31.06,29.11,29.97,1263694,0.0,0.0
2017-10-27,30.2,31.07,29.38,30.14,4234814,0.0,0.0
2017-10-30,31.31,30.88,30.45,30.75,4678296,0.0,0.0
2017-10-31,31.2,32.53,31.71,31.79,7454633,0.0,0.0
2017-11-01,32.12,33.32,31.63,32.45,7702756,0.0,0.0
2017-11-02,31.22,31.54,30.98,31.27,3576518,0.0,0.0
2017-11-03,30.67,30.87,29.5,30.49,8420653,0.0,0.0
2017-11-06,29.85,30.75,30.01,30.12,9820049,0.0,0.0
2017-11-07,29.56,31.05,29.08,30.15,5663851,0.0,0.0
2017-11-08,30.99,30.54,29.61,30.48,9715772,0.0,0.0
2017-11-09,30.59,30.87,29.36,30.05,7062488,0.0,0.0
2017-11-10,29.87,30.28,29.48,30.18,5228238,0.0,0.0
2017-11-13,29.57,30.42,28.87,29.74,2478434,0.0,0.0
2017-11-14,29.58,30.13,28.17,29.39,4045310,0.0,0.0
2017-11-15,28.25,29.92,27.28,28.58,1354758,0.0,0.0
2017-11-16,28.59,29.11,26.9,28.07,9008527,0.0,0.0
2017-11-17,26.8,28.14,26.6,27.32,3219908,0.0,0.0
2017-11-20,26.86,27.42,25.96,26.8,7683723,0.0,0.0
2017-11-21,26.93,27.76,26.61,27.38,4722989,0.0,0.0
2017-11-22,27.4,27.88,25.94,26.87,3501020,0.0,0.0
2017-11-23,28.23,29.01,27.83,28.3,8712551,0.0,0.0
2017-11-24,28.26,29.57,27.33,28.59,8860250,0.0,0.0
2017-11-27,28.52,28.8,27.44,28.71,3831288,0.0,0.0
2017-11-28,27.73,28.96,26.91,28.24,4170078,0.0,0.0
2017-11-29,28.3,29.87,28.08,28.65,4823147,0.0,0.0
2017-11-30,28.63,28.88,27.03,28.33,5546040,0.0,0.0
2017-12-01,27.91,29.82,27.75,28.41,3360468,0.0,0.0
2017-12-04,30.42,30.53,29.65,29.88,7901640,0.0,0.0
2017-12-05,30.1,30.24,28.96,29.84,9471510,0.0,0.0
2017-12-06,30.88,31.89,29.75,30.54,6059302,0.0,0.0
2017-12-07,29.68,30.96,29.95,30.13,5765802,0.0,0.0
2017-12-08,30.39,30.53,30.09,30.12,1292379,0.0,0.0
2017-12-11,31.79,32.13,30.36,31.2,5357918,0.0,0.0
2017-12-12,31.25,30.92,29.98,30.83,9971643,0.0,0.0
2017-12-13,32.48,32.65,31.45,31.96,2721179,0.0,0.0
2017-12-14,31.83,33.43,31.77,32.43,4125596,0.0,0.0
2017-12-15,32.66,32.5,30.98,32.08,3412424,0.0,0.0
2017-12-18,32.55,33.82,32.41,32.5,1634950,0.0,0.0
2017-12-19,33.36,34.7,31.88,33.15,8415067,0.0,0.0
2017-12-20,33.87,34.67,31.95,33.58,9321927,0.0,0.0
2017-12-21,32.58,33.38,32.35,32.54,2141855,0.0,0.0
2017-12-22,32.24,33.03,31.31,32.08,1090422,0.0,0.0
2017-12-25,32.52,32.25,31.16,31.94,4452481,0.0,0.0
2017-12-26,32.04,32.59,30.77,31.91,3690335,0.0,0.0
2017-12-27,32.92,32.99,31.97,32.32,2175709,0.0,0.0
2017-12-28,32.09,33.06,32.41,32.45,8024240,0.0,0.0
2017-12-29,31.57,31.92,31.48,31.6,1089723,0.0,0.0
2018-01-01,32.2,31.99,30.57,31.86,9236249,0.0,0.0
2018-01-02,31.69,33.64,31.16,32.26,8045637,0.0,0.0
2018-01-03,32.65,34.02,31.34,32.64,3096116,0.0,0.0
2018-01-04,34.0,34.77,32.15,33.36,2401233,0.0,0.0
2018-01-05,34.33,34.32,33.58,33.94,2682165,0.0,0.0
2018-01-08,33.61,34.38,32.55,34.26,8517196,0.0,0.0
2018-01-09,34.31,34.86,32.79,34.23,9114681,0.0,0.0
2018-01-10,32.55,34.65,33.1,33.11,3253228,0.0,0.0
2018-01-11,33.36,34.53,31.93,33.41,6462758,0.0,0.0
2018-01-12,34.2,33.89,32.22,33.57,3417390,0.0,0.0
2018-01-15,33.85,34.6,33.62,33.77,5525050,0.0,0.0
2018-01-16,32.7,33.16,32.2,32.92,5696477,0.0,0.0
2018-01-17,32.56,33.17,32.21,32.23,7417128,0.0,0.0
2018-01-18,33.26,33.53,32.84,32.92,9596576,0.0,0.0
2018-01-19,32.5,33.31,32.38,32.91,6192425,0.0,0.0
